congress,date,resolution,party_designation,committee,member,rank,role
118,2023-10-17,S.Res.411,majority,Judiciary,Mr. Blumenthal,5,
118,2023-10-17,S.Res.411,majority,Judiciary,Ms. Hirono,6,
118,2023-10-17,S.Res.411,majority,Judiciary,Mr. Booker,7,
118,2023-10-17,S.Res.411,majority,Judiciary,Mr. Padilla,8,
118,2023-10-17,S.Res.411,majority,Judiciary,Mr. Ossoff,9,
118,2023-10-17,S.Res.411,majority,Judiciary,Mr. Welch,10,
118,2023-10-17,S.Res.411,majority,Judiciary,Ms. Butler,11,
118,2023-10-17,S.Res.411,majority,Rules and Administration,Ms. Klobuchar,1,Chair
118,2023-10-17,S.Res.411,majority,Rules and Administration,Mr. Schumer,2,
118,2023-10-17,S.Res.411,majority,Rules and Administration,Mr. Warner,3,
118,2023-10-17,S.Res.411,majority,Rules and Administration,Mr. Merkley,4,
118,2023-10-17,S.Res.411,majority,Rules and Administration,Mr. Padilla,5,
118,2023-10-17,S.Res.411,majority,Rules and Administration,Mr. Ossoff,6,
118,2023-10-17,S.Res.411,majority,Rules and Administration,Mr. Bennet,7,
118,2023-10-17,S.Res.411,majority,Rules and Administration,Mr. Welch,8,
118,2023-10-17,S.Res.411,majority,Rules and Administration,Ms. Butler,9,
118,2024-09-10,S.Res.807,majority,"Banking, Housing, and Urban Affairs",Mr. Brown,1,Chair
118,2024-09-10,S.Res.807,majority,"Banking, Housing, and Urban Affairs",Mr. Reed,2,
118,2024-09-10,S.Res.807,majority,"Banking, Housing, and Urban Affairs",Mr. Tester,3,
118,2024-09-10,S.Res.807,majority,"Banking, Housing, and Urban Affairs",Mr. Warner,4,
118,2024-09-10,S.Res.807,majority,"Banking, Housing, and Urban Affairs",Ms. Warren,5,
118,2024-09-10,S.Res.807,majority,"Banking, Housing, and Urban Affairs",Mr. Van Hollen,6,
118,2024-09-10,S.Res.807,majority,"Banking, Housing, and Urban Affairs",Ms. Cortez Masto,7,
118,2024-09-10,S.Res.807,majority,"Banking, Housing, and Urban Affairs",Ms. Smith,8,
118,2024-09-10,S.Res.807,majority,"Banking, Housing, and Urban Affairs",Mr. Warnock,9,
118,2024-09-10,S.Res.807,majority,"Banking, Housing, and Urban Affairs",Mr. Fetterman,10,
118,2024-09-10,S.Res.807,majority,"Banking, Housing, and Urban Affairs",Ms. Butler,11,
118,2024-09-10,S.Res.807,majority,"Banking, Housing, and Urban Affairs",Mr. Helmy,12,
118,2024-09-10,S.Res.807,majority,Finance,Mr. Wyden,1,Chair
118,2024-09-10,S.Res.807,majority,Finance,Ms. Stabenow,2,
118,2024-09-10,S.Res.807,majority,Finance,Ms. Cantwell,3,
118,2024-09-10,S.Res.807,majority,Finance,Mr. Carper,4,
118,2024-09-10,S.Res.807,majority,Finance,Mr. Cardin,5,
118,2024-09-10,S.Res.807,majority,Finance,Mr. Brown,6,
118,2024-09-10,S.Res.807,majority,Finance,Mr. Bennet,7,
118,2024-09-10,S.Res.807,majority,Finance,Mr. Casey,8,
118,2024-09-10,S.Res.807,majority,Finance,Mr. Warner,9,
118,2024-09-10,S.Res.807,majority,Finance,Mr. Whitehouse,10,
118,2024-09-10,S.Res.807,majority,Finance,Ms. Hassan,11,
118,2024-09-10,S.Res.807,majority,Finance,Ms. Cortez Masto,12,
118,2024-09-10,S.Res.807,majority,Finance,Ms. Warren,13,
118,2024-09-10,S.Res.807,majority,Finance,Mr. Helmy,14,
118,2024-09-10,S.Res.807,majority,Foreign Relations,Mr. Cardin,1,Chair
118,2024-09-10,S.Res.807,majority,Foreign Relations,Mrs. Shaheen,2,
118,2024-09-10,S.Res.807,majority,Foreign Relations,Mr. Coons,3,
118,2024-09-10,S.Res.807,majority,Foreign Relations,Mr. Murphy,4,
118,2024-09-10,S.Res.807,majority,Foreign Relations,Mr. Kaine,5,
118,2024-09-10,S.Res.807,majority,Foreign Relations,Mr. Merkley,6,
118,2024-09-10,S.Res.807,majority,Foreign Relations,Mr. Booker,7,
118,2024-09-10,S.Res.807,majority,Foreign Relations,Mr. Schatz,8,
118,2024-09-10,S.Res.807,majority,Foreign Relations,Mr. Van Hollen,9,
118,2024-09-10,S.Res.807,majority,Foreign Relations,Ms. Duckworth,10,
118,2024-09-10,S.Res.807,majority,Foreign Relations,Mr. Helmy,11,
118,2024-12-10,S.Res.926,majority,"Banking, Housing, and Urban Affairs",Mr. Brown,1,Chair
118,2024-12-10,S.Res.926,majority,"Banking, Housing, and Urban Affairs",Mr. Reed,2,
118,2024-12-10,S.Res.926,majority,"Banking, Housing, and Urban Affairs",Mr. Tester,3,
118,2024-12-10,S.Res.926,majority,"Banking, Housing, and Urban Affairs",Mr. Warner,4,
118,2024-12-10,S.Res.926,majority,"Banking, Housing, and Urban Affairs",Ms. Warren,5,
118,2024-12-10,S.Res.926,majority,"Banking, Housing, and Urban Affairs",Mr. Van Hollen,6,
118,2024-12-10,S.Res.926,majority,"Banking, Housing, and Urban Affairs",Ms. Cortez Masto,7,
118,2024-12-10,S.Res.926,majority,"Banking, Housing, and Urban Affairs",Ms. Smith,8,
118,2024-12-10,S.Res.926,majority,"Banking, Housing, and Urban Affairs",Mr. Warnock,9,
118,2024-12-10,S.Res.926,majority,"Banking, Housing, and Urban Affairs",Mr. Fetterman,10,
118,2024-12-10,S.Res.926,majority,"Banking, Housing, and Urban Affairs",Mr. Schiff,11,
118,2024-12-10,S.Res.926,majority,"Banking, Housing, and Urban Affairs",Mr. Kim,12,
118,2024-12-10,S.Res.926,majority,Finance,Mr. Wyden,1,Chair
118,2024-12-10,S.Res.926,majority,Finance,Ms. Stabenow,2,
118,2024-12-10,S.Res.926,majority,Finance,Ms. Cantwell,3,
118,2024-12-10,S.Res.926,majority,Finance,Mr. Carper,4,
118,2024-12-10,S.Res.926,majority,Finance,Mr. Cardin,5,
118,2024-12-10,S.Res.926,majority,Finance,Mr. Brown,6,
118,2024-12-10,S.Res.926,majority,Finance,Mr. Bennet,7,
118,2024-12-10,S.Res.926,majority,Finance,Mr. Casey,8,
118,2024-12-10,S.Res.926,majority,Finance,Mr. Warner,9,
118,2024-12-10,S.Res.926,majority,Finance,Mr. Whitehouse,10,
118,2024-12-10,S.Res.926,majority,Finance,Ms. Hassan,11,
118,2024-12-10,S.Res.926,majority,Finance,Ms. Cortez Masto,12,
118,2024-12-10,S.Res.926,majority,Finance,Ms. Warren,13,
118,2024-12-10,S.Res.926,majority,Finance,Mr. Kim,14,
118,2024-12-10,S.Res.926,majority,Foreign Relations,Mr. Cardin,1,Chair
118,2024-12-10,S.Res.926,majority,Foreign Relations,Mrs. Shaheen,2,
118,2024-12-10,S.Res.926,majority,Foreign Relations,Mr. Coons,3,
118,2024-12-10,S.Res.926,majority,Foreign Relations,Mr. Murphy,4,
118,2024-12-10,S.Res.926,majority,Foreign Relations,Mr. Kaine,5,
118,2024-12-10,S.Res.926,majority,Foreign Relations,Mr. Merkley,6,
118,2024-12-10,S.Res.926,majority,Foreign Relations,Mr. Booker,7,
118,2024-12-10,S.Res.926,majority,Foreign Relations,Mr. Schatz,8,
118,2024-12-10,S.Res.926,majority,Foreign Relations,Mr. Van Hollen,9,
118,2024-12-10,S.Res.926,majority,Foreign Relations,Ms. Duckworth,10,
118,2024-12-10,S.Res.926,majority,Foreign Relations,Mr. Kim,11,
118,2024-12-10,S.Res.926,majority,Homeland Security and Governmental Affairs,Mr. Peters,1,Chair
118,2024-12-10,S.Res.926,majority,Homeland Security and Governmental Affairs,Mr. Carper,2,
118,2024-12-10,S.Res.926,majority,Homeland Security and Governmental Affairs,Ms. Hassan,3,
118,2024-12-10,S.Res.926,majority,Homeland Security and Governmental Affairs,Ms. Sinema,4,
118,2024-12-10,S.Res.926,majority,Homeland Security and Governmental Affairs,Ms. Rosen,5,
118,2024-12-10,S.Res.926,majority,Homeland Security and Governmental Affairs,Mr. Ossoff,6,
118,2024-12-10,S.Res.926,majority,Homeland Security and Governmental Affairs,Mr. Blumenthal,7,
118,2024-12-10,S.Res.926,majority,Homeland Security and Governmental Affairs,Mr. Schiff,8,
118,2024-12-10,S.Res.926,majority,Judiciary,Mr. Durbin,1,Chair
118,2024-12-10,S.Res.926,majority,Judiciary,Mr. Whitehouse,2,
118,2024-12-10,S.Res.926,majority,Judiciary,Ms. Klobuchar,3,
118,2024-12-10,S.Res.926,majority,Judiciary,Mr. Coons,4,
118,2024-12-10,S.Res.926,majority,Judiciary,Mr. Blumenthal,5,
118,2024-12-10,S.Res.926,majority,Judiciary,Ms. Hirono,6,
118,2024-12-10,S.Res.926,majority,Judiciary,Mr. Booker,7,
118,2024-12-10,S.Res.926,majority,Judiciary,Mr. Padilla,8,
118,2024-12-10,S.Res.926,majority,Judiciary,Mr. Ossoff,9,
118,2024-12-10,S.Res.926,majority,Judiciary,Mr. Welch,10,
118,2024-12-10,S.Res.926,majority,Judiciary,Mr. Schiff,11,
118,2024-12-10,S.Res.926,majority,Rules and Administration,Ms. Klobuchar,1,Chair
118,2024-12-10,S.Res.926,majority,Rules and Administration,Mr. Schumer,2,
118,2024-12-10,S.Res.926,majority,Rules and Administration,Mr. Warner,3,
118,2024-12-10,S.Res.926,majority,Rules and Administration,Mr. Merkley,4,
118,2024-12-10,S.Res.926,majority,Rules and Administration,Mr. Padilla,5,
118,2024-12-10,S.Res.926,majority,Rules and Administration,Mr. Ossoff,6,
118,2024-12-10,S.Res.926,majority,Rules and Administration,Mr. Bennet,7,
118,2024-12-10,S.Res.926,majority,Rules and Administration,Mr. Welch,8,
118,2024-12-10,S.Res.926,majority,Rules and Administration,Mr. Schiff,9,
119,2025-01-07,S.Res.16,majority,"Agriculture, Nutrition, and Forestry",Mr. Boozman,1,Chair
119,2025-01-07,S.Res.16,majority,"Agriculture, Nutrition, and Forestry",Mr. McConnell,2,
119,2025-01-07,S.Res.16,majority,"Agriculture, Nutrition, and Forestry",Mr. Hoeven,3,
119,2025-01-07,S.Res.16,majority,"Agriculture, Nutrition, and Forestry",Ms. Ernst,4,
119,2025-01-07,S.Res.16,majority,"Agriculture, Nutrition, and Forestry",Mrs. Hyde-Smith,5,
119,2025-01-07,S.Res.16,majority,"Agriculture, Nutrition, and Forestry",Mr. Marshall,6,
119,2025-01-07,S.Res.16,majority,"Agriculture, Nutrition, and Forestry","Mr. Tuberville, _______",7,
119,2025-01-07,S.Res.16,majority,"Agriculture, Nutrition, and Forestry",Mr. Grassley,8,
119,2025-01-07,S.Res.16,majority,"Agriculture, Nutrition, and Forestry",Mr. Thune,9,
119,2025-01-07,S.Res.16,majority,"Agriculture, Nutrition, and Forestry",Mrs. Fischer,10,
119,2025-01-07,S.Res.16,majority,"Agriculture, Nutrition, and Forestry",Mr. Moran,11,
119,2025-01-07,S.Res.16,majority,Appropriations,Ms. Collins,1,Chair
119,2025-01-07,S.Res.16,majority,Appropriations,Mr. McConnell,2,
119,2025-01-07,S.Res.16,majority,Appropriations,Ms. Murkowski,3,
119,2025-01-07,S.Res.16,majority,Appropriations,Mr. Graham,4,
119,2025-01-07,S.Res.16,majority,Appropriations,Mr. Moran,5,
