congress,start_date,start_date_imputed,end_date,departure_reason,bioguide_id,member_name,state,district,party,committee_name,committee_code,committee_rank,role,resolution,resolution_date,cr_citation,resignation_date
117,2021-01-28,False,2023-01-03,,W000814,"Randy K. Weber, Sr.",TX,14th,R,Transportation and Infrastructure,PW00,13,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,T000481,Rashida Tlaib,MI,12th,D,Financial Services,BA00,24,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,T000481,Rashida Tlaib,MI,12th,D,Oversight and Government Reform,GO00,11,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,R000599,Raul Ruiz,CA,25th,D,Energy and Commerce,IF00,17,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,G000551,Raúl M. Grijalva,AZ,7th,D,Education and the Workforce,ED00,2,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,H001067,Richard Hudson,NC,9th,R,Energy and Commerce,IF00,15,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,L000560,Rick Larsen,WA,2nd,D,Armed Services,AS00,3,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,L000560,Rick Larsen,WA,2nd,D,Transportation and Infrastructure,PW00,4,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,A000372,Rick W. Allen,GA,12th,R,Agriculture,AG00,8,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,A000372,Rick W. Allen,GA,12th,R,Education and the Workforce,ED00,7,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,T000486,Ritchie Torres,NY,15th,D,Financial Services,BA00,20,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,T000486,Ritchie Torres,NY,15th,D,Homeland Security,HM00,19,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,K000389,Ro Khanna,CA,17th,D,Agriculture,AG00,17,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,K000389,Ro Khanna,CA,17th,D,Armed Services,AS00,13,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,K000389,Ro Khanna,CA,17th,D,Oversight and Government Reform,GO00,8,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,A000055,Robert B. Aderholt,AL,4th,R,Appropriations,AP00,3,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,S000185,"Robert C. ""Bobby"" Scott",VA,3rd,D,Budget,BU00,15,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,L000566,Robert E. Latta,OH,5th,R,Energy and Commerce,IF00,5,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,W000804,Robert J. Wittman,VA,1st,R,Armed Services,AS00,5,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,W000804,Robert J. Wittman,VA,1st,R,Natural Resources,II00,4,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,K000385,Robin L. Kelly,IL,2nd,D,Energy and Commerce,IF00,22,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,K000385,Robin L. Kelly,IL,2nd,D,Oversight and Government Reform,GO00,21,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,D000619,Rodney Davis,IL,13th,R,Agriculture,AG00,7,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,D000619,Rodney Davis,IL,13th,R,Transportation and Infrastructure,PW00,7,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,W000816,Roger Williams,TX,25th,R,Financial Services,BA00,9,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,W000816,Roger Williams,TX,25th,R,Small Business,SM00,3,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,E000298,Ron Estes,KS,4th,R,Ways and Means,WM00,12,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,K000188,Ron Kind,WI,3rd,D,Ways and Means,WM00,6,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,J000304,Ronny Jackson,TX,13th,R,Armed Services,AS00,25,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,J000304,Ronny Jackson,TX,13th,R,Foreign Affairs,FA00,22,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,G000574,Ruben Gallego,AZ,3rd,D,Armed Services,AS00,9,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,G000574,Ruben Gallego,AZ,3rd,D,Natural Resources,II00,7,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,F000469,Russ Fulcher,ID,1st,R,Education and the Workforce,ED00,10,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,F000469,Russ Fulcher,ID,1st,R,Natural Resources,II00,11,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,C001112,Salud O. Carbajal,CA,24th,D,Agriculture,AG00,16,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,C001112,Salud O. Carbajal,CA,24th,D,Armed Services,AS00,11,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,C001112,Salud O. Carbajal,CA,24th,D,Transportation and Infrastructure,PW00,20,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,G000546,Sam Graves,MO,6th,R,Armed Services,AS00,9,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,B000490,"Sanford D. Bishop, Jr.",GA,2nd,D,Appropriations,AP00,5,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,J000305,Sara Jacobs,CA,51st,D,Armed Services,AS00,23,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,J000305,Sara Jacobs,CA,51st,D,Foreign Affairs,FA00,20,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,D000616,Scott DesJarlais,TN,4th,R,Agriculture,AG00,4,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,D000616,Scott DesJarlais,TN,4th,R,Armed Services,AS00,11,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,F000471,Scott Fitzgerald,WI,5th,R,Education and the Workforce,ED00,19,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,F000471,Scott Fitzgerald,WI,5th,R,Judiciary,JU00,17,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,F000471,Scott Fitzgerald,WI,5th,R,Small Business,SM00,11,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,F000472,Scott Franklin,FL,18th,R,Armed Services,AS00,23,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,F000472,Scott Franklin,FL,18th,R,Oversight and Government Reform,GO00,15,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,P000608,Scott H. Peters,CA,50th,D,Budget,BU00,19,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,P000608,Scott H. Peters,CA,50th,D,Energy and Commerce,IF00,18,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2021-05-11,,P000608,Scott H. Peters,CA,50th,D,Small Business,SM00,15,,H.Res.62,2021-01-28,"Cong. Rec. Vol. 167, No. 81, p. H2159",2021-05-11
117,2021-01-28,False,2023-01-03,,P000605,Scott Perry,PA,10th,R,Foreign Affairs,FA00,5,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,P000605,Scott Perry,PA,10th,R,Transportation and Infrastructure,PW00,6,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,C001117,Sean Casten,IL,6th,D,Financial Services,BA00,18,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,C001117,Sean Casten,IL,6th,D,"Science, Space, and Technology",SY00,16,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,M001185,Sean Patrick Maloney,NY,18th,D,Agriculture,AG00,13,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,M001185,Sean Patrick Maloney,NY,18th,D,Transportation and Infrastructure,PW00,12,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,M001196,Seth Moulton,MA,6th,D,Armed Services,AS00,10,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,M001196,Seth Moulton,MA,6th,D,Budget,BU00,20,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,M001196,Seth Moulton,MA,6th,D,Transportation and Infrastructure,PW00,29,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,D000629,Sharice Davids,KS,3rd,D,Small Business,SM00,4,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,D000629,Sharice Davids,KS,3rd,D,Transportation and Infrastructure,PW00,25,Vice Chair,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,J000032,Sheila Jackson Lee,TX,18th,D,Budget,BU00,16,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,J000032,Sheila Jackson Lee,TX,18th,D,Homeland Security,HM00,2,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,J000032,Sheila Jackson Lee,TX,18th,D,Judiciary,JU00,3,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,P000610,Stacey E. Plaskett,VI,Delegate,D,Agriculture,AG00,14,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,P000610,Stacey E. Plaskett,VI,Delegate,D,Budget,BU00,13,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,P000610,Stacey E. Plaskett,VI,Delegate,D,Ways and Means,WM00,25,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,B000740,Stephanie I. Bice,OK,5th,R,Armed Services,AS00,22,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,B000740,Stephanie I. Bice,OK,5th,R,"Science, Space, and Technology",SY00,11,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,M001202,Stephanie N. Murphy,FL,7th,D,Armed Services,AS00,29,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,M001202,Stephanie N. Murphy,FL,7th,D,Ways and Means,WM00,22,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,L000562,Stephen F. Lynch,MA,8th,D,Financial Services,BA00,22,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,L000562,Stephen F. Lynch,MA,8th,D,Oversight and Government Reform,GO00,3,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,L000562,Stephen F. Lynch,MA,8th,D,Transportation and Infrastructure,PW00,19,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,C000266,Steve Chabot,OH,1st,R,Foreign Affairs,FA00,3,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,C000266,Steve Chabot,OH,1st,R,Judiciary,JU00,2,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,C001068,Steve Cohen,TN,9th,D,Judiciary,JU00,4,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,C001068,Steve Cohen,TN,9th,D,Transportation and Infrastructure,PW00,6,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,S001176,Steve Scalise,LA,1st,R,Energy and Commerce,IF00,4,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2021-05-16,resigned,S001187,Steve Stivers,OH,15th,R,Financial Services,BA00,6,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,W000809,Steve Womack,AR,3rd,R,Appropriations,AP00,9,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,H001066,Steven Horsford,NV,4th,D,Budget,BU00,10,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,H001066,Steven Horsford,NV,4th,D,Ways and Means,WM00,24,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,P000601,Steven M. Palazzo,MS,4th,R,Appropriations,AP00,16,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,W000826,Susan Wild,PA,7th,D,Education and the Workforce,ED00,12,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,W000826,Susan Wild,PA,7th,D,Ethics,SO00,2,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,W000826,Susan Wild,PA,7th,D,Foreign Affairs,FA00,11,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,L000590,Susie Lee,NV,3rd,D,Appropriations,AP00,32,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,D000617,Suzan K. DelBene,WA,1st,D,Ways and Means,WM00,12,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,B001278,Suzanne Bonamici,OR,1st,D,Education and the Workforce,ED00,6,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,B001278,Suzanne Bonamici,OR,1st,D,"Science, Space, and Technology",SY00,3,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,G000587,Sylvia R. Garcia,TX,29th,D,Financial Services,BA00,28,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,G000587,Sylvia R. Garcia,TX,29th,D,Judiciary,JU00,15,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,B001305,Ted Budd,NC,13th,R,Financial Services,BA00,16,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,L000582,Ted Lieu,CA,36th,D,Foreign Affairs,FA00,10,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,L000582,Ted Lieu,CA,36th,D,Judiciary,JU00,9,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,L000273,Teresa Leger Fernandez,NM,3rd,D,Education and the Workforce,ED00,18,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,L000273,Teresa Leger Fernandez,NM,3rd,D,House Administration,HA00,6,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,L000273,Teresa Leger Fernandez,NM,3rd,D,Natural Resources,II00,11,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,S001185,Terri A. Sewell,AL,7th,D,Ways and Means,WM00,11,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2022-09-30,resigned,D000610,Theodore E. Deutch,FL,22nd,D,Foreign Affairs,FA00,5,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2022-09-30,resigned,D000610,Theodore E. Deutch,FL,22nd,D,Judiciary,JU00,6,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,M001184,Thomas Massie,KY,4th,R,Judiciary,JU00,12,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,M001184,Thomas Massie,KY,4th,R,Transportation and Infrastructure,PW00,5,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,T000165,Thomas P. Tiffany,WI,7th,R,Judiciary,JU00,11,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,T000165,Thomas P. Tiffany,WI,7th,R,Natural Resources,II00,13,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,S001201,Thomas R. Suozzi,NY,3rd,D,Ways and Means,WM00,20,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,B001309,Tim Burchett,TN,2nd,R,Foreign Affairs,FA00,13,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,B001309,Tim Burchett,TN,2nd,R,Transportation and Infrastructure,PW00,22,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,R000577,Tim Ryan,OH,13th,D,Appropriations,AP00,8,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,W000798,Tim Walberg,MI,5th,R,Education and the Workforce,ED00,4,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,W000798,Tim Walberg,MI,5th,R,Energy and Commerce,IF00,16,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,C001053,Tom Cole,OK,4th,R,Appropriations,AP00,7,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,E000294,Tom Emmer,MN,6th,R,Financial Services,BA00,11,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,M001203,Tom Malinowski,NJ,7th,D,Foreign Affairs,FA00,18,Vice Chair,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,M001203,Tom Malinowski,NJ,7th,D,Homeland Security,HM00,18,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,M001203,Tom Malinowski,NJ,7th,D,Transportation and Infrastructure,PW00,22,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,M001177,Tom McClintock,CA,5th,R,Budget,BU00,3,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,M001177,Tom McClintock,CA,5th,R,Judiciary,JU00,9,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,M001177,Tom McClintock,CA,5th,R,Natural Resources,II00,5,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,O000171,Tom O'Halleran,AZ,1st,D,Agriculture,AG00,15,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2022-05-10,resigned,R000585,Tom Reed,NY,23rd,R,Ways and Means,WM00,4,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,R000597,Tom Rice,SC,7th,R,Ways and Means,WM00,6,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,C001097,Tony Cárdenas,CA,29th,D,Energy and Commerce,IF00,16,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,G000594,Tony Gonzales,TX,23rd,R,Appropriations,AP00,25,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,M000871,Tracey Mann,KS,1st,R,Agriculture,AG00,17,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,M000871,Tracey Mann,KS,1st,R,Veterans' Affairs,VR00,6,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,K000388,Trent Kelly,MS,1st,R,Agriculture,AG00,10,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,K000388,Trent Kelly,MS,1st,R,Armed Services,AS00,12,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,H001074,Trey Hollingsworth,IN,9th,R,Financial Services,BA00,17,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,B001306,Troy Balderson,OH,12th,R,Agriculture,AG00,15,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,B001306,Troy Balderson,OH,12th,R,Transportation and Infrastructure,PW00,20,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,N000026,Troy E. Nehls,TX,22nd,R,Transportation and Infrastructure,PW00,26,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,N000026,Troy E. Nehls,TX,22nd,R,Veterans' Affairs,VR00,10,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,D000627,Val Butler Demings,FL,10th,D,Homeland Security,HM00,14,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,D000627,Val Butler Demings,FL,10th,D,Judiciary,JU00,12,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,T000479,Van Taylor,TX,3rd,R,Financial Services,BA00,23,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,B001260,Vern Buchanan,FL,16th,R,Ways and Means,WM00,2,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,E000299,Veronica Escobar,TX,16th,D,Armed Services,AS00,20,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,E000299,Veronica Escobar,TX,16th,D,Ethics,SO00,4,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,E000299,Veronica Escobar,TX,16th,D,Judiciary,JU00,20,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,G000581,Vicente Gonzalez,TX,34th,D,Financial Services,BA00,14,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,G000581,Vicente Gonzalez,TX,34th,D,Foreign Affairs,FA00,25,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,H001053,Vicky Hartzler,MO,4th,R,Agriculture,AG00,5,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,H001053,Vicky Hartzler,MO,4th,R,Armed Services,AS00,6,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,S000929,Victoria Spartz,IN,5th,R,Education and the Workforce,ED00,18,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,S000929,Victoria Spartz,IN,5th,R,Judiciary,JU00,16,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,F000450,Virginia Foxx,NC,5th,R,Oversight and Government Reform,GO00,3,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,S001214,W. Gregory Steube,FL,17th,R,Foreign Affairs,FA00,16,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,S001214,W. Gregory Steube,FL,17th,R,Judiciary,JU00,10,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,D000626,Warren Davidson,OH,8th,R,Financial Services,BA00,15,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,K000375,William R. Keating,MA,9th,D,Armed Services,AS00,14,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,K000375,William R. Keating,MA,9th,D,Foreign Affairs,FA00,5,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,T000480,William R. Timmons IV,SC,4th,R,Financial Services,BA00,22,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,K000397,Young Kim,CA,40th,R,Foreign Affairs,FA00,23,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,K000397,Young Kim,CA,40th,R,"Science, Space, and Technology",SY00,12,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,K000397,Young Kim,CA,40th,R,Small Business,SM00,7,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,C001067,Yvette D. Clarke,NY,9th,D,Energy and Commerce,IF00,14,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,C001067,Yvette D. Clarke,NY,9th,D,Homeland Security,HM00,9,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,H001084,Yvette Herrell,NM,2nd,R,Natural Resources,II00,17,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,H001084,Yvette Herrell,NM,2nd,R,Oversight and Government Reform,GO00,18,,H.Res.63,2021-01-28,,
117,2021-01-28,False,2023-01-03,,L000397,Zoe Lofgren,CA,18th,D,Judiciary,JU00,2,,H.Res.62,2021-01-28,,
117,2021-01-28,False,2023-01-03,,L000397,Zoe Lofgren,CA,18th,D,"Science, Space, and Technology",SY00,2,,H.Res.62,2021-01-28,,
117,2021-02-03,False,2023-01-03,,E000297,Adriano Espaillat,NY,13th,D,Education and the Workforce,ED00,27,,H.Res.92,2021-02-03,,
117,2021-02-03,False,2022-02-02,,B001304,Anthony G. Brown,MD,4th,D,Veterans' Affairs,VR00,12,,H.Res.92,2021-02-03,"Cong. Rec. Vol. 168, No. 21, p. H357",2022-02-02
117,2021-02-03,False,2023-01-03,,M001143,Betty McCollum,MN,4th,D,Natural Resources,II00,22,,H.Res.92,2021-02-03,,
117,2021-02-03,False,2023-01-03,,T000483,David J. Trone,MD,6th,D,Veterans' Affairs,VR00,14,,H.Res.92,2021-02-03,,
117,2021-02-03,False,2023-01-03,,S001208,Elissa Slotkin,MI,7th,D,Veterans' Affairs,VR00,13,,H.Res.92,2021-02-03,,
117,2021-02-03,False,2023-01-03,,P000613,Jimmy Panetta,CA,19th,D,Agriculture,AG00,24,,H.Res.92,2021-02-03,,
117,2021-02-03,False,2022-02-02,,Y000062,John A. Yarmuth,KY,3rd,D,Education and the Workforce,ED00,27,,H.Res.92,2021-02-03,"Cong. Rec. Vol. 168, No. 21, p. H357",2022-02-02
117,2021-02-03,False,2023-01-03,,F000462,Lois Frankel,FL,22nd,D,Veterans' Affairs,VR00,12,,H.Res.92,2021-02-03,,
117,2021-02-03,False,2023-01-03,,T000469,Paul Tonko,NY,20th,D,Natural Resources,II00,24,,H.Res.92,2021-02-03,,
117,2021-02-03,False,2023-01-03,,T000481,Rashida Tlaib,MI,12th,D,Natural Resources,II00,25,,H.Res.92,2021-02-03,,
117,2021-02-03,False,2023-01-03,,C001068,Steve Cohen,TN,9th,D,Natural Resources,II00,23,,H.Res.92,2021-02-03,,
117,2021-02-04,False,2023-01-03,,J000295,David P. Joyce,OH,14th,R,Ethics,SO00,3,,H.Res.95,2021-02-04,,
117,2021-02-04,False,2023-01-03,,C001103,"Earl L. ""Buddy"" Carter",GA,1st,R,Budget,BU00,7,,H.Res.95,2021-02-04,,
117,2021-02-04,False,2023-01-03,,R000609,John H. Rutherford,FL,5th,R,Ethics,SO00,4,,H.Res.95,2021-02-04,,
117,2021-02-04,False,2023-01-03,,A000377,Kelly Armstrong,ND,At Large,R,Ethics,SO00,5,,H.Res.95,2021-02-04,,
117,2021-02-04,False,2023-01-03,,S001199,Lloyd Smucker,PA,11th,R,Budget,BU00,5,,H.Res.95,2021-02-04,,
117,2021-02-11,False,2023-01-03,,K000380,Daniel T. Kildee,MI,8th,D,"Science, Space, and Technology",SY00,20,,H.Res.111,2021-02-11,,
117,2021-02-11,False,2021-06-15,,M001163,Doris O. Matsui,CA,7th,D,Natural Resources,II00,25,,H.Res.111,2021-02-11,"Cong. Rec. Vol. 167, No. 104, p. H2801",2021-06-15
117,2021-02-11,False,2023-01-03,,M001160,Gwen Moore,WI,4th,D,"Science, Space, and Technology",SY00,19,,H.Res.111,2021-02-11,,
117,2021-02-11,False,2023-01-03,,M000687,Kweisi Mfume,MD,7th,D,Education and the Workforce,ED00,28,,H.Res.111,2021-02-11,,
117,2021-02-11,False,2023-01-03,,F000468,Lizzie Fletcher,TX,7th,D,"Science, Space, and Technology",SY00,22,,H.Res.111,2021-02-11,,
117,2021-02-11,False,2022-09-14,,T000482,Lori Trahan,MA,3rd,D,Natural Resources,II00,26,,H.Res.111,2021-02-11,"Cong. Rec. Vol. 168, No. 148, p. H7795",2022-09-14
117,2021-02-11,False,2023-01-03,,K000009,Marcy Kaptur,OH,9th,D,Veterans' Affairs,VR00,15,,H.Res.111,2021-02-11,,
117,2021-02-11,False,2023-01-03,,R000599,Raul Ruiz,CA,25th,D,Veterans' Affairs,VR00,16,,H.Res.111,2021-02-11,,
117,2021-02-11,False,2023-01-03,,G000574,Ruben Gallego,AZ,3rd,D,Veterans' Affairs,VR00,17,,H.Res.111,2021-02-11,,
117,2021-02-11,False,2023-01-03,,W000826,Susan Wild,PA,7th,D,"Science, Space, and Technology",SY00,21,,H.Res.111,2021-02-11,,
